Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
0,0,1,0,0,0,0,1,3,24,108000,28,9,4,4,1,1,12,1
0,0,0,0,1,1,0,1,3,32,112500,31,10,4,4,1,5,3,0
0,0,1,0,0,0,0,0,1,18,202500,51,16,4,1,2,1,12,0
0,0,1,0,0,0,0,0,2,17,225000,64,13,4,4,1,1,11,1
1,1,1,1,0,0,0,0,2,38,126000,55,4,4,4,1,1,8,1
1,0,0,0,0,0,0,0,1,31,225000,32,0,4,4,3,0,8,0
0,1,1,0,0,0,0,1,3,56,157500,42,12,0,4,1,1,15,0
0,0,0,0,0,0,0,1,3,21,144000,40,5,4,4,1,1,4,1
0,0,1,0,0,0,0,1,3,19,112500,37,9,4,4,0,1,3,0
0,0,1,0,0,0,0,0,2,57,360000,47,2,4,4,1,1,6,0
0,1,1,0,1,0,1,0,1,21,90000,55,0,1,4,4,1,12,0
0,0,0,1,1,0,0,0,2,12,270000,25,2,4,4,0,3,15,0
1,1,1,0,0,1,0,2,4,39,225000,41,12,4,4,1,1,17,1
0,0,1,0,0,0,0,0,2,24,157500,48,13,4,1,1,1,12,0
0,0,0,0,0,0,1,0,2,9,135000,61,0,1,4,1,1,12,0
1,0,0,1,1,0,0,0,1,27,180000,26,0,4,1,3,1,10,0
0,1,1,0,1,0,0,0,2,48,270000,60,16,0,1,1,1,12,0
1,1,0,0,0,0,0,0,2,57,202500,41,8,4,1,1,1,12,0
1,1,1,0,0,0,0,1,3,52,180000,41,3,4,4,1,1,4,0
0,0,1,0,1,1,0,0,1,59,292500,47,4,4,1,3,1,10,0
1,1,0,0,0,0,0,0,1,37,153000,29,3,4,4,3,5,8,0
1,0,1,1,1,0,0,0,1,23,112500,40,17,4,1,3,1,8,0
0,0,0,1,1,1,0,0,1,41,180000,38,5,4,1,2,1,0,0
0,1,1,1,1,0,0,1,3,55,279000,44,10,4,1,0,1,10,0
1,1,1,0,0,0,0,0,2,45,225000,50,0,4,1,1,1,15,0
0,0,1,0,0,0,0,0,2,11,202500,41,2,2,4,1,1,11,1
1,1,1,0,0,0,0,0,2,33,337500,29,3,4,1,1,5,8,0
1,0,1,0,0,0,0,0,2,14,157500,59,9,4,4,1,1,8,0
0,0,1,0,0,0,0,0,2,15,202500,55,10,4,4,1,1,8,0
1,1,1,0,1,1,0,0,2,36,202500,56,9,4,4,1,1,8,0
0,0,1,0,0,1,0,0,2,55,157500,45,3,0,4,1,1,15,0
1,1,0,0,0,0,0,0,1,12,157500,23,3,2,4,3,2,8,0
0,0,1,0,0,0,0,0,2,17,180000,34,6,4,4,1,1,3,1
0,0,1,0,0,0,1,0,1,7,270000,59,0,1,4,3,1,12,0
1,1,0,0,0,0,0,0,2,34,225000,48,6,0,4,1,1,8,0
1,0,1,0,0,0,0,0,1,6,202500,26,8,4,4,3,1,8,0
0,1,1,0,0,0,0,0,2,7,157500,51,6,2,4,1,1,3,0
0,0,1,0,0,1,0,1,3,44,202500,38,8,0,1,0,1,0,1
0,0,1,0,0,1,1,0,2,35,225000,64,0,1,4,0,1,12,0
0,1,1,0,1,0,0,2,4,45,135000,36,7,0,4,1,1,0,0
0,0,1,0,0,0,0,2,4,50,270000,31,6,0,1,1,1,12,0
0,0,1,0,0,0,0,0,2,35,135000,49,31,0,4,1,1,6,0
1,0,1,0,0,0,0,0,2,50,450000,47,18,2,4,1,1,3,0
1,1,1,1,1,0,0,0,1,35,135000,28,2,4,4,3,1,8,0
1,0,1,0,0,0,0,0,1,5,135000,22,1,4,4,3,1,15,0
0,0,0,0,0,0,0,1,3,22,180000,49,17,0,4,1,1,15,0
0,0,1,0,0,0,1,0,1,59,180000,56,0,1,4,3,1,12,0
0,1,1,0,1,0,1,0,2,29,103500,62,0,1,1,0,1,12,0
0,0,1,0,0,0,1,0,1,23,81000,64,0,1,4,4,1,12,0
0,0,1,0,0,0,0,1,3,28,180000,30,7,4,1,1,1,5,0
0,1,1,0,0,0,0,1,2,4,247500,36,3,0,4,2,1,0,0
0,0,0,0,0,1,0,0,2,45,135000,42,1,0,1,1,5,3,0
1,0,1,0,0,1,0,0,2,1,216000,52,20,0,1,1,1,10,0
1,1,1,0,0,1,0,0,2,35,135000,28,2,4,4,1,1,15,0
0,0,0,0,1,0,0,0,1,4,193500,48,0,4,4,3,1,8,0
1,0,0,1,1,1,0,0,1,13,157500,23,0,4,4,3,5,4,1
0,1,1,0,1,0,1,0,2,41,90000,54,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,1,10,225000,37,9,4,1,3,1,0,0
0,0,1,0,0,1,0,1,3,15,185400,40,1,4,1,1,1,3,0
0,0,1,0,0,0,0,0,2,42,135000,43,0,0,4,1,1,8,0
0,1,1,0,0,0,0,1,3,46,225000,37,8,0,4,1,1,15,0
0,0,1,1,1,0,0,0,2,27,238500,46,3,0,4,1,1,3,0
0,1,1,0,0,0,1,0,2,42,135000,55,0,1,1,1,1,12,0
0,1,1,1,0,0,0,0,2,60,256500,30,4,0,1,1,1,0,1
0,1,1,0,0,1,0,4,6,13,292500,31,2,4,4,1,1,12,0
1,0,0,0,0,0,0,3,5,28,135000,32,1,4,4,1,5,8,0
0,1,1,0,1,0,0,0,2,18,247500,47,2,0,4,1,1,15,0
0,0,0,0,0,0,0,1,3,41,67500,28,8,4,4,1,5,11,0
0,1,1,0,0,1,0,0,2,42,202500,32,12,2,4,1,1,11,1
1,1,1,0,1,1,0,0,2,7,225000,40,11,0,4,1,1,6,0
0,0,1,0,0,0,1,0,2,53,135000,57,0,1,4,1,1,12,0
0,0,1,0,1,0,1,0,2,21,261000,59,0,1,4,1,1,12,0
0,0,0,0,0,0,0,0,1,48,180000,37,1,4,1,3,1,7,0
0,0,1,0,1,1,0,1,3,13,112500,46,1,4,4,1,1,15,0
0,1,1,0,1,1,0,1,3,8,67500,35,2,4,4,1,1,8,0
0,0,1,0,0,0,1,0,1,16,157500,51,0,1,4,3,1,12,0
0,0,1,0,0,1,0,0,2,3,135000,46,2,0,4,0,1,1,0
0,0,0,0,0,0,1,0,2,56,81000,59,0,1,4,1,1,12,0
0,0,1,0,1,0,0,1,3,48,315000,44,11,4,4,1,1,3,0
0,0,0,0,0,0,0,0,2,16,225000,26,2,0,1,1,5,12,0
0,0,1,0,0,0,0,0,2,48,270000,40,9,0,2,1,1,3,0
0,1,1,1,1,0,0,1,3,53,180000,42,7,0,4,1,1,10,0
0,0,1,0,1,0,0,0,2,18,180000,41,13,0,4,1,1,16,0
0,0,1,0,0,0,1,0,2,42,225000,57,0,1,4,1,1,12,1
0,0,1,0,0,0,0,0,2,5,112500,33,1,4,3,0,2,1,0
1,0,1,0,0,0,0,0,2,29,495000,45,1,0,4,0,1,10,0
1,1,1,0,0,0,0,1,3,6,450000,42,7,0,4,1,1,10,0
1,1,1,0,1,0,0,0,1,40,270000,24,2,0,2,3,1,18,0
0,0,1,0,0,0,0,0,2,7,157500,55,1,4,4,1,1,1,0
0,1,1,0,1,0,1,0,2,39,225000,60,0,1,1,1,1,12,0
1,1,1,0,0,0,0,1,3,3,247500,25,0,4,1,1,1,15,0
0,1,1,1,0,0,0,0,2,5,225000,31,9,4,1,1,1,12,1
0,0,1,0,0,0,1,0,2,35,211500,61,0,1,4,1,1,12,1
0,0,0,0,0,1,0,0,2,9,126000,54,5,4,4,1,1,15,0
1,1,0,1,0,0,0,2,4,15,337500,32,4,4,1,1,1,12,0
1,0,1,0,0,0,0,0,1,15,337500,45,3,4,4,3,1,6,0
0,0,1,0,1,0,0,0,2,48,112500,35,5,4,1,1,1,15,0
0,0,1,0,0,0,0,1,3,39,270000,50,27,4,1,1,1,3,0
1,0,1,1,1,0,0,0,1,16,157500,22,4,4,4,3,1,3,0
0,0,0,0,0,0,0,0,1,4,157500,26,5,0,4,3,4,8,0
1,1,0,0,0,1,0,1,3,41,225000,51,6,4,4,1,1,4,1
0,0,1,1,1,0,0,0,1,1,157500,26,0,4,2,3,1,11,0
1,1,1,0,1,0,0,0,2,58,202500,46,0,4,4,1,2,15,0
0,0,1,0,0,0,0,0,1,2,135000,23,2,4,4,3,1,15,0
0,0,1,0,0,0,0,0,2,28,76500,44,5,0,4,1,1,8,0
1,1,1,0,0,0,0,1,3,17,270000,49,15,0,1,1,1,8,0
0,0,1,0,0,0,0,0,1,15,202500,43,13,2,1,4,1,12,0
0,1,1,0,0,0,0,0,2,20,135000,41,4,0,4,1,1,10,0
1,1,1,0,0,0,0,0,2,4,315000,23,3,4,1,1,1,15,0
0,1,1,0,0,0,0,0,2,4,166500,33,8,4,4,1,1,8,1
0,0,1,0,0,0,0,0,2,3,112500,27,1,0,1,1,1,12,0
0,0,1,0,1,0,0,2,4,4,225000,37,15,4,1,1,1,3,0
0,0,1,1,1,0,0,0,2,32,157500,46,27,4,1,1,1,3,0
0,1,1,0,0,0,0,0,2,32,157500,39,5,0,4,1,1,15,0
0,0,1,0,0,0,0,1,3,14,180000,25,3,4,4,1,1,6,0
0,1,1,0,0,0,0,0,2,37,180000,40,10,2,1,1,1,3,0
1,1,0,1,1,1,0,0,2,30,225000,39,1,4,4,1,2,12,0
0,1,0,0,0,0,0,1,3,13,112500,29,2,4,1,1,1,15,0
0,1,1,0,0,0,0,0,1,60,135000,59,14,0,4,4,1,0,1
0,0,1,0,0,1,0,1,3,42,270000,40,0,0,1,1,1,3,0
0,0,1,0,0,0,0,0,1,37,162000,55,9,4,1,3,1,12,0
0,0,1,0,0,0,0,0,1,58,202500,52,9,0,4,3,1,6,0
0,1,1,0,0,0,0,2,4,2,135000,36,3,4,4,1,1,0,0
0,0,1,0,0,0,0,0,2,22,157500,54,0,4,4,1,1,11,0
1,1,1,1,1,0,0,0,2,42,54000,54,2,4,4,1,1,17,0
0,0,0,0,0,0,0,0,1,48,90000,27,8,4,4,3,5,8,0
1,0,1,0,0,0,0,1,3,26,270000,40,2,4,4,0,1,8,0
0,1,1,1,1,0,0,0,2,48,90000,59,9,4,4,1,1,15,0
0,0,1,0,0,0,1,0,2,24,211500,59,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,2,53,225000,47,5,4,4,1,1,10,0
1,1,1,1,1,0,0,0,1,18,135000,31,3,4,4,3,1,8,1
1,0,1,0,1,0,0,0,2,57,270000,37,10,4,1,1,1,10,0
0,1,1,0,0,0,0,0,2,47,180000,46,7,4,1,1,1,15,0
1,0,1,0,0,0,0,0,2,22,135000,59,8,4,4,1,1,8,0
0,1,1,0,0,0,0,0,2,15,157500,31,3,0,2,1,1,6,0
1,0,1,0,0,0,0,0,2,19,247500,37,14,2,4,1,1,11,0
0,1,0,0,0,0,1,0,2,8,135000,60,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,2,22,112500,55,5,4,4,1,1,11,0
0,0,1,0,1,0,1,0,2,14,180000,55,0,1,4,1,0,12,0
0,0,1,0,0,0,0,0,1,18,157500,60,29,4,1,3,1,8,0
1,1,1,0,0,0,0,2,4,46,216000,30,7,2,1,1,1,6,0
1,0,1,0,0,0,0,1,3,7,225000,36,10,4,1,1,1,3,0
0,0,1,0,0,0,1,0,2,45,112500,64,0,1,4,1,1,12,0
0,0,1,0,0,0,1,0,2,33,108000,62,0,1,4,0,1,12,0
0,1,1,0,0,0,0,2,4,5,225000,36,16,4,4,1,1,12,0
1,1,1,0,0,0,0,1,2,40,180000,40,4,4,4,3,1,8,0
0,0,1,1,1,0,0,2,4,12,103500,42,5,4,4,1,1,8,0
0,0,0,1,1,0,0,0,2,25,112500,42,2,0,4,1,1,0,0
0,0,1,0,1,0,0,0,1,34,292500,54,8,4,4,4,1,18,0
1,0,1,0,0,0,0,0,1,7,157500,39,2,0,4,3,1,8,0
1,1,1,0,0,0,0,1,3,38,157500,37,4,4,4,1,1,4,0
0,0,1,0,0,0,0,0,2,38,306000,51,8,4,4,1,1,6,1
1,1,1,0,0,0,0,2,4,8,135000,24,2,4,4,1,1,8,0
1,1,1,0,1,0,0,1,3,40,315000,28,0,0,4,1,5,12,0
1,0,1,0,1,0,0,0,2,37,450000,52,5,0,1,1,1,10,1
0,0,1,0,0,0,0,2,4,5,135000,35,3,4,4,1,1,14,0
1,1,0,0,0,0,0,1,2,5,135000,47,0,0,4,3,1,4,0
0,1,1,0,0,0,0,1,3,11,135000,28,0,4,4,1,5,13,0
0,0,1,0,0,0,1,0,2,6,31950,56,0,1,3,1,1,12,0
0,0,1,1,0,0,0,0,2,15,99000,53,22,4,4,1,1,8,0
0,0,1,1,0,0,0,1,3,5,121500,36,3,4,4,1,1,2,0
1,1,0,0,0,0,0,1,3,10,225000,32,1,0,4,1,1,8,1
0,0,1,0,0,0,0,1,3,41,180000,37,5,4,1,0,1,15,0
0,1,1,0,0,0,0,0,2,43,202500,55,20,4,1,1,1,0,0
1,0,1,0,0,0,0,1,3,49,135000,43,22,4,4,1,1,12,0
1,0,1,0,1,0,0,1,2,21,202500,39,0,0,4,3,1,4,0
0,0,1,0,1,0,1,0,2,47,58500,67,0,1,4,1,1,12,0
0,0,0,0,0,0,1,0,2,23,90000,60,0,1,4,1,1,12,0
1,1,1,1,1,0,0,0,1,3,157500,55,3,4,1,2,1,4,0
1,0,1,0,1,0,0,0,2,43,270000,44,2,4,4,1,1,8,0
0,0,0,0,0,0,0,2,4,16,180000,32,4,4,1,1,1,6,0
1,0,0,0,1,0,0,0,1,26,112500,43,0,0,4,3,2,8,0
0,0,0,0,1,0,0,0,2,1,135000,29,5,4,2,1,1,0,0
1,1,1,0,1,0,1,0,2,19,144000,61,0,1,4,1,1,12,0
0,0,1,1,0,0,0,2,3,51,180000,33,9,4,2,2,1,12,1
0,0,0,0,0,0,1,0,1,43,112500,64,0,1,4,2,1,12,0
1,1,1,0,1,0,0,0,2,19,180000,38,0,4,4,1,1,4,0
0,1,1,0,0,0,0,1,2,28,292500,36,12,4,4,2,5,15,0
0,0,1,0,0,0,0,0,1,5,129150,37,6,0,4,3,1,4,0
1,0,1,1,0,0,0,0,2,13,112500,26,2,4,3,0,1,8,0
1,0,1,0,0,0,0,0,2,4,202500,57,2,0,1,1,2,12,0
1,1,1,0,0,0,0,1,3,24,225000,39,4,4,4,1,1,10,0
1,1,1,0,1,0,0,2,4,52,270000,41,3,0,2,1,1,10,0
1,1,1,0,0,0,0,2,4,10,900000,27,2,0,1,1,1,10,0
0,0,1,0,1,0,0,1,3,12,112500,24,4,4,1,1,1,3,0
0,1,1,1,0,0,0,2,3,35,103500,36,4,0,4,2,1,2,0
1,1,0,0,0,0,1,0,2,48,90000,66,0,1,4,1,1,12,0
0,0,0,0,0,0,0,0,2,46,67500,53,5,4,4,0,2,15,0
0,0,1,0,0,0,0,1,3,8,180000,36,5,4,4,1,1,6,0
1,1,1,1,0,0,0,1,3,0,270000,27,3,4,4,1,1,4,0
0,0,1,0,0,0,1,0,1,43,67500,61,0,1,4,3,1,12,0
0,0,1,0,1,0,0,0,2,10,135000,57,4,4,4,0,1,1,0
0,1,0,0,0,0,1,0,2,14,337500,57,0,1,4,1,1,12,0
1,1,1,0,0,0,0,1,3,35,135000,41,10,4,1,1,1,8,0
1,1,0,0,1,0,0,0,2,6,121500,40,18,4,4,1,1,8,0
1,1,1,0,0,0,0,0,2,60,135000,51,7,4,4,1,1,12,0
1,1,1,1,1,0,0,0,2,11,225000,33,6,4,4,0,1,8,0
0,0,1,1,0,0,0,0,2,41,216000,42,4,4,4,1,1,3,0
0,0,1,0,0,0,0,2,4,38,180000,35,15,0,4,1,1,8,0
1,0,1,1,1,0,0,0,2,43,135000,60,3,4,4,1,1,8,0
1,0,0,0,0,0,0,1,3,43,162000,30,2,4,1,1,2,12,0
0,0,1,0,0,0,1,0,2,39,103500,64,0,1,1,1,1,12,0
1,1,1,0,0,0,0,0,2,4,90000,48,14,4,4,1,1,10,0
0,0,1,1,1,0,0,0,2,32,202500,47,11,4,1,1,1,0,0
1,1,0,1,0,0,0,0,2,15,225000,33,2,0,4,1,1,4,0
1,0,1,0,0,0,0,0,2,3,202500,46,0,4,4,1,1,12,0
1,1,1,0,0,0,0,0,2,10,225000,46,5,0,1,1,1,10,0
0,0,1,1,1,0,0,1,3,58,166500,43,3,4,1,1,1,0,0
1,0,1,0,0,0,0,0,2,36,270000,32,6,4,1,1,1,8,0
0,0,1,0,0,0,0,0,2,47,99000,41,12,4,4,1,1,15,0
1,1,1,0,0,0,0,0,2,48,135000,40,0,0,4,1,1,4,0
1,1,1,1,1,0,0,0,1,11,441000,39,1,0,1,2,1,10,0
0,0,1,1,0,0,0,2,3,38,67500,37,8,4,4,2,1,15,0
1,1,0,0,0,0,0,0,2,7,225000,40,8,4,1,1,1,8,0
0,1,1,0,0,0,0,0,2,34,234000,40,2,4,4,0,1,1,0
0,0,1,1,1,0,0,0,2,41,67500,48,6,2,4,1,1,12,0
0,1,1,0,0,0,0,3,5,17,157500,35,2,4,1,1,1,3,0
0,0,1,1,1,0,0,0,2,36,67500,35,3,0,2,1,1,12,0
0,0,1,0,0,0,1,0,1,37,270000,60,0,1,4,3,1,12,1
1,1,1,1,1,0,0,0,2,32,270000,37,3,4,4,1,1,12,0
0,0,0,0,0,0,0,0,1,42,135000,26,5,4,4,3,5,12,0
0,0,1,0,0,0,0,0,1,11,67500,53,8,4,4,2,1,12,0
1,0,1,1,1,0,0,1,3,12,157500,30,0,4,4,1,1,17,0
1,1,1,0,0,0,0,0,2,24,225000,54,5,4,1,1,1,4,1
0,0,1,0,0,0,0,1,2,24,315000,47,3,2,4,3,4,12,1
1,1,1,1,1,0,0,0,2,21,202500,50,16,4,4,1,1,4,0
1,0,1,0,0,0,0,0,2,13,157500,47,3,4,4,1,1,8,0
1,1,1,1,1,0,0,0,2,27,90000,56,18,4,1,1,1,8,0
1,1,1,0,0,0,0,0,2,18,270000,49,21,4,4,1,1,12,0
0,1,1,0,0,0,1,0,2,54,90000,67,0,1,4,1,1,12,0
1,0,1,0,0,0,0,0,2,3,157500,22,3,4,1,0,1,8,0
0,0,1,0,1,0,0,2,4,32,135000,38,3,4,4,1,1,3,1
1,0,1,1,0,0,0,0,2,42,157500,38,3,0,4,1,1,4,0
1,1,1,0,0,0,0,0,2,14,202500,30,5,4,4,1,1,8,0
0,1,1,0,0,0,0,0,2,7,270000,53,3,0,4,0,1,15,0
0,0,1,0,0,0,0,2,4,33,121500,29,6,0,4,1,1,2,0
0,0,1,0,0,0,0,0,1,17,112500,39,8,4,1,3,1,12,1
1,0,1,0,1,0,0,0,1,24,180000,26,3,0,1,3,5,6,0
1,1,1,0,0,0,0,0,2,46,180000,46,9,4,4,1,1,8,0
0,0,1,0,0,1,0,0,1,19,225000,46,0,4,1,3,1,3,0
0,1,1,1,1,0,0,0,1,31,162000,42,9,4,1,2,1,0,0
1,0,1,0,0,0,0,0,2,23,135000,47,12,4,1,1,1,6,0
0,0,1,0,0,0,1,0,2,28,76500,62,0,1,4,0,1,12,0
0,0,0,0,0,0,0,2,3,29,315000,30,1,0,4,3,1,10,0
0,0,1,0,0,0,0,2,4,28,225000,27,7,4,1,1,1,12,0
0,0,1,0,1,0,0,0,1,11,202500,62,24,2,4,4,1,11,0
0,0,1,0,0,0,0,0,1,1,90000,44,9,2,4,2,2,6,0
1,0,0,0,1,0,0,2,4,42,270000,40,0,4,4,1,5,4,0
0,0,1,0,0,0,1,0,2,24,202500,58,0,1,4,1,1,12,1
0,0,0,0,0,0,0,0,2,12,216000,42,1,4,4,1,1,6,0
0,0,1,0,0,0,0,0,2,50,117000,25,2,4,4,1,1,8,0
1,0,1,1,0,0,0,1,2,10,243000,36,14,0,4,3,1,8,0
0,1,1,0,0,0,0,4,6,5,540000,32,9,0,4,1,1,0,0
1,1,1,0,1,0,0,2,4,11,450000,49,3,4,4,1,1,10,0
0,0,1,0,0,0,1,0,1,16,225000,53,0,1,1,2,1,12,0
1,0,1,0,1,0,0,1,2,54,202500,34,1,0,4,2,1,3,1
1,1,1,1,1,0,0,0,2,15,202500,44,4,4,4,1,1,4,0
0,0,1,0,1,0,1,0,2,11,144000,63,0,1,1,1,1,12,0
0,0,1,0,1,0,1,0,2,1,45000,52,0,1,4,1,1,12,0
1,0,1,0,0,0,0,1,2,25,90000,33,0,4,4,2,1,8,0
0,0,0,0,0,0,0,1,2,40,126000,53,1,4,4,4,1,12,0
0,0,0,0,0,0,0,0,1,15,135000,37,3,4,4,3,4,8,0
1,0,1,0,0,0,0,1,3,8,270000,37,1,4,4,1,1,12,0
1,1,1,0,0,0,1,0,2,1,202500,57,0,1,4,0,1,12,0
0,0,1,0,0,0,0,0,2,38,247500,45,14,4,1,1,1,3,0
0,0,1,0,0,0,0,0,1,47,180000,48,4,4,4,4,1,0,0
0,0,1,0,0,0,0,0,2,33,103500,55,4,4,4,1,1,8,0
1,1,1,0,0,0,0,0,2,14,337500,50,20,0,1,1,1,10,0
0,0,1,0,0,0,0,0,1,59,135000,57,9,4,4,3,1,8,0
0,0,1,0,0,0,1,0,1,18,171000,59,0,1,1,3,1,12,0
0,0,1,0,0,0,0,0,2,56,121500,56,0,4,4,1,1,2,0
1,0,1,0,0,0,0,1,3,45,90000,44,3,4,4,1,1,12,0
1,1,1,0,0,0,1,0,2,39,126000,53,0,1,4,1,1,12,0
1,0,1,0,0,0,0,2,4,27,157500,35,0,4,4,1,1,3,0
0,0,1,0,0,0,0,0,2,58,135000,41,2,4,3,0,1,8,0
0,0,0,0,0,0,0,0,2,0,225000,46,7,4,1,1,1,10,0
0,0,1,0,1,0,0,0,2,7,162000,40,16,4,1,1,1,12,0
0,0,1,0,0,0,0,0,2,27,54000,53,9,2,4,1,1,6,0
0,0,1,0,1,0,0,0,2,11,157500,53,1,2,1,1,1,12,0
1,0,1,1,1,0,0,0,1,6,270000,36,2,4,4,2,1,8,0
0,0,1,0,0,0,0,1,3,25,202500,38,0,4,4,1,1,11,0
0,1,1,0,0,0,0,1,3,3,112500,31,2,0,4,0,1,3,0
1,1,1,0,0,0,0,1,3,49,405000,31,13,2,1,1,1,10,0
0,0,1,0,0,0,0,0,2,10,90000,52,4,0,4,1,1,1,1
1,0,1,0,0,0,0,0,2,19,315000,49,11,0,4,0,1,10,0
1,1,0,0,0,0,0,0,2,51,157500,46,11,0,4,1,5,15,0
0,0,1,0,0,0,0,3,5,1,157500,39,0,4,1,1,1,0,0
1,0,0,0,0,0,0,1,3,23,112500,24,1,4,4,1,5,12,1
0,0,1,0,0,0,0,0,2,35,157500,38,6,4,2,1,1,4,0
0,0,1,0,0,0,0,0,1,5,126000,22,1,2,4,3,1,3,0
0,1,1,0,0,1,0,0,2,50,315000,53,2,2,1,1,1,4,0
0,0,1,0,0,0,1,0,2,39,81000,53,0,1,4,1,1,12,0
0,1,1,0,0,0,0,2,4,46,135000,36,14,2,4,1,1,12,0
0,0,0,0,1,0,0,0,2,16,351000,59,2,0,1,1,1,12,0
1,1,1,0,0,0,0,1,3,35,247500,37,6,4,4,1,1,8,0
0,0,1,0,0,0,0,1,2,3,225000,32,0,0,1,3,1,15,0
1,1,1,0,1,0,0,1,3,38,135000,31,13,4,2,1,1,8,0
1,1,1,0,0,0,0,0,1,3,139500,38,0,4,4,2,1,6,0
0,1,1,1,0,0,0,0,1,27,135000,53,10,4,4,3,1,12,1
0,0,1,0,1,0,1,0,2,7,112500,53,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,1,9,130500,23,0,2,4,3,1,0,0
0,0,1,0,0,0,1,0,2,4,157500,55,0,1,4,0,1,12,0
0,0,1,0,1,0,0,1,2,1,121500,38,3,2,1,2,1,11,0
0,0,1,0,0,0,0,0,2,29,135000,49,14,4,4,1,1,1,1
1,1,1,0,0,0,0,0,2,13,135000,26,2,0,2,0,1,8,0
0,0,1,0,0,0,0,0,2,29,315000,49,30,4,4,1,1,13,0
1,0,1,0,0,0,0,0,2,50,135000,47,21,0,4,1,1,8,0
1,1,1,0,0,0,0,0,2,60,315000,51,3,0,1,1,1,10,1
0,1,1,0,0,0,0,0,2,9,189000,42,11,0,1,1,1,10,0
0,0,1,0,1,0,0,0,2,17,112500,39,21,4,4,1,1,8,0
0,1,0,0,0,0,0,0,2,7,360000,46,13,0,4,1,1,10,0
0,0,1,0,0,0,1,0,2,49,225000,61,0,1,4,1,1,12,0
0,0,1,0,0,0,0,2,4,15,243000,27,9,2,1,1,1,3,0
0,0,1,0,0,0,0,3,5,32,67500,32,9,4,4,1,1,3,0
0,0,1,0,0,0,0,0,1,42,225000,56,25,0,1,3,1,3,0
0,0,1,0,0,0,0,0,2,2,135000,30,8,0,2,1,1,15,0
0,1,0,0,0,0,0,0,2,20,112500,49,16,4,4,1,2,15,0
0,0,1,0,0,0,0,1,3,15,112500,26,1,4,1,1,5,3,0
0,0,1,0,1,0,0,0,1,21,261000,54,5,0,4,2,1,6,0
1,1,1,0,0,1,0,0,1,14,90000,29,3,4,4,3,1,4,0
1,0,1,0,0,0,0,0,2,5,225000,33,1,2,4,1,1,8,0
0,0,1,0,0,0,0,0,1,52,180000,51,2,4,4,3,1,8,0
0,0,0,1,1,0,0,0,1,8,126000,57,7,2,4,2,1,18,0
0,0,1,0,1,0,0,0,1,6,247500,55,9,0,4,4,1,11,0
0,1,1,0,0,0,0,0,2,24,306000,36,3,4,1,1,1,10,0
1,1,0,0,0,0,0,0,1,52,67500,34,5,4,1,3,1,8,0
1,1,1,0,0,0,0,1,3,11,90000,45,4,4,4,1,1,9,0
0,1,1,0,0,0,1,0,2,18,225000,59,0,1,4,1,1,12,0
0,0,1,0,0,0,1,0,1,50,157500,58,0,1,4,4,1,12,0
0,0,1,0,0,0,0,0,2,19,405000,47,20,4,1,1,1,12,0
1,0,1,0,0,0,0,1,3,29,112500,46,2,4,4,1,1,4,0
0,0,1,1,0,0,0,0,2,51,90000,47,3,4,4,1,1,8,0
0,1,1,0,0,0,0,2,4,52,112500,38,7,4,1,1,1,6,0
0,0,1,0,1,0,0,0,2,54,202500,43,7,4,4,1,1,8,0
0,0,1,0,1,0,0,0,2,57,135000,56,25,2,4,1,1,3,0
0,0,0,0,0,0,1,0,2,25,180000,61,0,1,4,1,1,12,0
0,0,0,0,0,0,0,1,3,50,202500,32,9,4,1,0,1,0,0
0,0,1,0,0,0,0,0,2,23,225000,32,5,4,1,1,1,0,0
1,1,1,1,1,0,0,0,2,52,157500,60,19,4,4,1,1,6,0
0,1,0,0,0,0,0,1,3,57,135000,34,4,4,1,0,4,12,0
0,1,1,1,1,0,0,0,2,23,157500,41,2,0,1,0,1,10,0
0,1,1,0,0,0,0,1,3,34,126000,34,0,0,1,1,1,8,1
1,0,1,0,0,0,0,0,1,42,180000,27,0,0,4,3,1,8,0
1,0,1,0,1,0,0,0,1,36,81000,27,5,0,1,3,1,8,1
1,1,1,0,0,0,0,0,2,54,126000,40,7,4,4,1,1,8,0
0,0,1,0,0,0,0,1,2,13,225000,43,9,0,1,3,1,12,0
0,1,1,0,0,0,1,0,2,52,135000,57,0,1,1,1,1,12,0
1,1,1,0,0,0,0,1,3,10,135000,41,3,4,4,1,1,12,0
0,0,1,0,0,0,0,0,2,11,157500,34,1,4,1,1,1,15,0
1,0,1,0,0,0,0,1,3,29,180000,41,4,0,4,0,1,8,0
0,0,1,0,0,0,0,0,2,10,144000,50,2,2,4,1,1,1,0
0,0,0,0,0,0,0,1,3,50,157500,34,0,4,1,1,5,15,0
0,0,1,0,0,0,1,0,2,29,99000,60,0,1,4,1,1,12,0
0,0,1,0,0,0,1,0,1,48,135000,67,0,1,4,4,1,12,0
0,0,1,0,0,0,0,0,2,4,225000,39,0,0,4,0,1,12,0
1,1,0,0,0,0,0,0,1,42,90000,39,4,4,4,3,1,8,0
